Main-Item,Number of Triples,Summary 1,Target
http://www.wikidata.org/entity/Q54672,2,سيديرنو (اليونانية: Σιδέρνο Siderinò) هي بلدة ومدينة تقع في كالابريا، إيطاليا حوالي 3 كيلومترات من لوكري.,Siderno estas komunumo de Italio.
http://www.wikidata.org/entity/Q712860,2,"كريستوفر أنطوني جون ""كريس"" مارتن (ولد في 2 مارس 1977) هو موسيقي إنجليزي، مغني، وكاتب أغاني يعرف بالمغني الرئيسي والمؤسس المشارك لفرقة كولدبلاي.","Christopher Anthony John ""Chris"" MARTIN [kris martin] (naskita la 2-an de marto 1977 en Exeter) estas brita kantisto, muzikisto kaj membro de la grupo Coldplay."
http://www.wikidata.org/entity/Q1047653,2,أوسكا هي قرية في مقاطعة زابولكس-زاتمار-بيريج، في منطقة السهل العظيم الشمالي من شرق المجر.,"Uszka (uska) estas malgranda vilaĝeto kaj municipo en Hungario, en regiono Norda Ebenaĵo, en departemento Szabolcs-Szatmár-Bereg, en subregiono de Fehérgyarmat."
http://www.wikidata.org/entity/Q171649,2,نهر أوبانجي (/ جوبزي / أور / أوبزي /)، كما كتب أوبانغوي، هو أكبر رافد الضفة اليمنى لنهر الكونغو في منطقة أفريقيا الوسطى.,La rivero Ubangi (/uːˈbæŋɡi/) aŭ en Esperanto Ubango estas grava alfluanto de rivero Kongo en centra Afriko.
http://www.wikidata.org/entity/Q235992,2,صوفيا دي ميلو برينر أندرسن (بورتو، 6 نوفمبر 1919 - لشبونة، 2 يوليو 2004) كان شاعرا وكتابا برتغاليا حائزا على جائزة.,"Sophia de MELLO BREYNER ANDRESEN (1919–2004) estas laŭ literatur-recenzistoj konsiderata kiel la plej influa portugala poetino, kaj inter la plej famaj portugalaj poetoj (kune kun Luís Vaz de Camões kaj Fernando Pessoa).Ŝi naskiĝis je la 6-a de novembro en Porto, kie ŝi loĝis dum sia infanaĝo."
http://www.wikidata.org/entity/Q1357213,2,ماسارو ماكاي (向 井 優 موكاي ماسارو، 1949-) هو عالم الفلك الياباني.وقد اكتشف العديد من الكويكبات.,"Masaru MUKAI (japane : 向井優 , Mukai Masaru), naskiginta en 1949,estas japana astronomo.Li kunmalkovris 13 asteroidojn,ĉiujn kun Masanori Takeishi."
http://www.wikidata.org/entity/Q596617,2,سيركسفيلد هي بلدية في منطقة لاونبورغ، في شليسفيغ هولشتاين، ألمانيا.,Sirksfelde estas komunumo en Germanio.
http://www.wikidata.org/entity/Q48438,2,سانت جورج (اليونانية: Γεώργιος جورجيوس؛ اللاتينية: جورجيوس؛ 275-271 م إلى 23 أبريل 303)، وفقا للأسطورة، كان جنديا في الجيش الروماني الذي أصبح في وقت لاحق تبجيل كشهيد مسيحي.,"Sankta Georgo aŭ Georgo de Kapadokio estis Romia soldato, kaj Kristana martiro."
http://www.wikidata.org/entity/Q818012,2,بيكارو هي بلدية في قسم جورا في فرانش كومتي في شرق فرنسا.,"Picarreau ( prononcu : ""pikaro"") estas franca komunumo lokita en kantono Poligny, en departemento Jura kaj en regiono Burgonjo-Franĉkonteo."
http://www.wikidata.org/entity/Q3892879,2,سانتا ماريا تاتالتيبك هي بلدة وبلدية في أواكساكا في جنوب غرب المكسيك.,Santa María Tataltepec estas unu el la 570 komunumoj de la meksika subŝtato Oaĥako (Oaxaca).
http://www.wikidata.org/entity/Q700775,2,إدوارد ألبرت (20 يناير 1841، Žamberk، بوهيميا - 26 سبتمبر 1900)، كان جراح تشيكي، أستاذ ومؤرخ.,"Eduard ALBERT (naskiĝis la 20-an de januaro 1841 en Senftenberg/Žamberk (Ĉeĥio) kaj mortis samloke la 25-an de septembro 1900) — estis profesie ĥirurgo, disĉiplo de Josef Hyrtl, kaj fariĝis universitata profesoro en Innsbruck kaj Vieno."
http://www.wikidata.org/entity/Q545006,2,داء سوينسون (كاثاروس أوستولاتوس)، يسمى أيضا مرض القلاع المدعم بالزيتون، هو مرض القلاع متوسط ​​الحجم.,"Olivdorsa najtingalturdo aŭ Olivdorsa turdeto (Catharus ustulatus, Hylocichla swainsonii aŭ Hylocichla ustulata), estas specio de birdo de la familio de Turdedoj."
http://www.wikidata.org/entity/Q731573,2,أوزوفسكي بيكاني هي قرية وبلدية في منطقة سابينوف في منطقة بريشوف شمال شرق سلوفاكيا.,"Uzovské Pekľany (hungare Úszpeklény [UspeklEnj], germane Peklin aŭ Herdegenshau) estas vilaĝo kaj municipo en Slovakio."
http://www.wikidata.org/entity/Q25314,2,النباتات المزهرة (كاسيات البذور)، والمعروفة أيضا باسم أنجيوسبيرماي أو ماغنوليوفيتا، هي المجموعة الأكثر تنوعا من النباتات البرية، مع حوالي 350،000 الأنواع.,"Florplantoj, angiospermoj aŭ magnoliofitoj (Magnoliophyta) estas divizio de la planta regno."
http://www.wikidata.org/entity/Q465985,2,اتحاد علماء الطيور الأمريكي (أو) هي منظمة طليعية مقرها في الولايات المتحدة.,La American Ornithologists' Union (AOU) (Usona Asocio de Ornitologoj aŭ Usona Unio de Ornitologoj) estas ornitologia organizo en Usono.
http://www.wikidata.org/entity/Q73622,2,فوتثرما هو الخيال العلمي الرسوم المتحركة الخيال العلمي التي أنشأتها مات غرينينغ لشركة فوكس الإذاعة.,Futurama estas usona animacia sciencfikcia situacia komedio kreita de Matt Groening (La Simpsonoj) kaj elpensita de Groening kaj David X. Cohen por la Fox Broadcasting Company.
http://www.wikidata.org/entity/Q943396,2,سيسا هو جنس من قرود المجنونة قصيرة الذيل نسبيا، على الرغم من أن تعرف أحيانا باسم سيساس الصيد، التي تعيش في الغابات الاستوائية وشبه الاستوائية جنوب شرق آسيا والمناطق المجاورة.,Cissa estas genro de mallongvostaj pigoj kiuj loĝas en arbaroj de tropika kaj subtropika Azio.
http://www.wikidata.org/entity/Q538900,2,ويلديتوب هي قرية وبلدية سابقة في منطقة غريز، في تورنغن، ألمانيا.,Wildetaube ĝis la 31-a de decmbro 2013 estia administre sendependa komunumo en Germanio.
http://www.wikidata.org/entity/Q202351,2,جورجيو ([دجوردجو]) هي عاصمة مقاطعة جورجيو، رومانيا، في منتينيا.,"Giurgiu [ĝurĝu] (iama germana nomo: Zurz) estas urbo en suda Rumanio, ĉe Danubo, ĉefurbo de la samnoma distrikto.Ĉe Giurgiu troviĝas grava ponto sur Danubo al Ruse en Bulgario, kiun uzas la eŭropaj vojoj E70 kaj E85."
http://www.wikidata.org/entity/Q163687,2,الكلمة اللاتينية الباسيليكا (المستمدة من اليونانية βασιλικὴ στοά، رويال ستوا، غرفة المحكمة للملك) لديها ثلاثة تطبيقات متميزة في اللغة الإنجليزية الحديثة.,"Baziliko (de greke βασιλική στοά [basiliké stoá] ,reĝohalo‘, latine komplete: basilica domus) origine estis la nomo de grandaj pompaj domoj konstruitaj por ĵuĝprocesoj kaj negocoj, ankaŭ uzata kiel foirhalo.Kadre de la kristanigo la termino transiris sur la preĝejoj aparte el romanika epoko, konstruataj laŭ antikva modelo."
http://www.wikidata.org/entity/Q506896,2,باد فوسينغ هي بلدية في مقاطعة باساو في بافاريا في ألمانيا.,Bad Füssing estas komunumo en Germanio.
http://www.wikidata.org/entity/Q200076,2,تيتز هي بلدية في منطقة دورين في ولاية شمال الراين وستفاليا، ألمانيا.,Titz estas komunumo en Germanio.
http://www.wikidata.org/entity/Q832930,2,وكان الحزب الوطني للحكم الذاتي (الحزب الوطني الأرجنتيني) حزب سياسي أرجنتيني محافظ يحكم الأرجنتين خلال الفترة 1874-1916.,"La Partido Autonomista Nacional (PAN, Nacia Aŭtonomisma Partio) estis politika partio konservatikaj kaj liberala de Argentino, kiu hegemoniis dum la periodo 1874-1916, kreita la 15-a de marto de 1874 per la unuigo de la partioj Aŭtonomisma de Adolfo Alsina kaj Nacia de Nicolás Avellaneda."
http://www.wikidata.org/entity/Q90866,2,"ماكس هويلز (14 أكتوبر 1889 - 15 سبتمبر 1933) كان شيوعيا ألمانيا، والمعروف عن دوره ك ""عصابة شيوعية"" في منطقة فوغتلاند.","Max HOELZ [Maks Helc] (naskiĝis la 14-an de oktobro 1889 en Zeithain, mortis la 15-an de septembro 1933 en Gorki) estis germana komunisto."
http://www.wikidata.org/entity/Q531313,2,ويلي كلاريس إلفير هيكتور، فيكونت دي كليرسك (8 يوليو 1927 - 28 أكتوبر 2011) كان السياسي الليبرالي البلجيكي.,"Willy DE CLERCQ (naskiĝis la 8-an de julio 1927 en Gent, mortis la 28-an de oktobro 2011 en Gent) estas belga politikisto."
http://www.wikidata.org/entity/Q1364193,2,أبرشية بولونيا هي المطران الروماني الكاثوليكي في شمال إيطاليا، مع مقعد أرتشيبيسكوبال في كاتدرائية بولونيا.,La ĉefepiskopujo de Bolonjo estas romkatolika ĉefepiskopujo lokita en norda Italio.
http://www.wikidata.org/entity/Q1258284,2,راسبينافا ([راسبنافا]؛ الألمانية: راسبيناو) هي بلدة صغيرة في منطقة ليبيريتش من الجمهورية التشيكية، بجوار فريدلانت v Čechach.,Raspenava estas urbo en Ĉeĥio.
http://www.wikidata.org/entity/Q502216,2,مزوزو هي عاصمة المنطقة الشمالية ملاوي وهي ثالث أكبر مدينة، من حيث عدد السكان، في ملاوي.,"Mzuzo aŭ Mzuzu estas grandurbo, universitata urbo, centro de diocezo kaj regiona ĉefurbo de Malavio."
http://www.wikidata.org/entity/Q191123,2,حول هذا الصوت ليفي إيشكو (بالعبرية: לֵוִי אֶשְׁכּוֹל؛ ولد ليفي شكولنيك (بالعبرية: לֵוִי שׁקוֹלנִיק) 25 أكتوبر 1895 - 26 فبراير 1969) شغل منصب رئيس الوزراء الثالث لإسرائيل في الفترة من 1963 حتى وفاته من نوبة قلبية في عام 1969.,"Levi EŜKOL, hebree לוי אשכול, denaske Levi Ŝkolnik (naskiĝis la 25-an de oktobro 1895 en Oratovo ĉe Kievo, Ukrainio; mortis la 26-an de februaro 1969 en Jerusalemo) estis ĉefministro de Israelo de 1963 ĝis sia morto."
http://www.wikidata.org/entity/Q4389679,2,ليو إيري (家 入 レ オ إيري ريو، ولد في 13 ديسمبر 1994 في محافظة فوكوكا) هو المغني وكاتب الاغاني الياباني.,"Leo Ieiri (japane 家入レオ, hepburne Ieiri Leo, naskiĝis la 13-an de decembro 1994 en Kurume) estas japana kantistino.Pro la cirkonstancoj de la familio en la momento kiam ŝi estis infano, ŝi translokiĝis de la gepatroj al aliaj parencoj."
http://www.wikidata.org/entity/Q1081427,2,دومبير-سور-شارنت هي بلدية في قسم شارينت البحري في جنوب غرب فرنسا.,"Dompierre-sur-Charente [dɔ̃pjɛʁ syʁ ʃaʁɑ̃t] estas franca komunumo en la departemento Charente-Maritime, en la regiono Puatuo-Ĉarentoj."
http://www.wikidata.org/entity/Q8827,2,وكان سيكستوس بروبيرتيوس شاعر إليجياك اللاتينية من عصر أوغستان.,Seksto Aŭrelio Propercio (47 a. K.
http://www.wikidata.org/entity/Q113911,2,فرانز (التشيكية: فرانتيسيك) كان زافير ريختر، المعروف باسم فرانسوا كزافييه ريختر في فرنسا (1 ديسمبر 1709 - 12 سبتمبر 1789) مغني النمساوي مورافيا، عازف الكمان والملحن والموصل والموسيقي النظري الذي قضى معظم حياته لأول مرة في النمسا وفي وقت لاحق في مانهايم وفي ستراسبورغ، حيث كان مدير الموسيقى من الكاتدرائية.,"František Xaver Richter (naskiĝis la 1-an de decembro 1709 en Holešov en Moravio – mortis la 12-an de septembro 1789 en Strasburgo) estis ĉeĥa komponisto, violonisto, muzikpedagogo kaj kantisto, elstara reprezentanto de la skolo de Mannheim."
http://www.wikidata.org/entity/Q17337,2,كاستلنيوفو بورميدا هي بلدية تقع في مقاطعة اليساندريا في منطقة بيدمونت الإيطالية، على بعد حوالي 80 كيلومترا جنوب شرق تورينو وحوالي 20 كيلومترا (12 ميل) جنوب أليساندريا.,Castelnuovo Bormida estas komunumo de Italio.
http://www.wikidata.org/entity/Q55100,2,Sant'Angelo a سكالا هي بلدة ومدينة في مقاطعة أفيلينو، كامبانيا، إيطاليا.,Sant'Angelo a Scala estas komunumo de Italio.
http://www.wikidata.org/entity/Q1070335,2,كوستولني (المجرية: ناجيغيهازاس) هي قرية وبلدية في منطقة ميجافا في منطقة ترينسين من غرب سلوفاكيا.,"Kostolné (hungare Nagyegyházas [nadjedjhAzaŝ], germane Kesseldorf bei Miawa) estas vilaĝo kaj municipo en Slovakio."
http://www.wikidata.org/entity/Q761508,2,مارتشا [مروتا] (الألمانية: مروتششن) هي بلدة في مقاطعة ناكو، كويافيان-بوميرانيان فويفوديشيب، بولندا، مع 4،181 نسمة (2004).,Mrocza estas urbo en Kujavio-Pomerio en Pollando.
http://www.wikidata.org/entity/Q151139,2,بورصة فرانكفورت (الألمانية: فرانكفورتر ويرتبابيربورس، فوب) هي أكبر 10 بورصة في العالم من حيث القيمة السوقية.,"La Frankfurta Borso, Börse Frankfurt estas la plej granda borso de Germanio."
http://www.wikidata.org/entity/Q610190,2,صحيفة ديلي اكسبريس هي صحيفة صحيفة وطنية متوسطة السوق اليومية في المملكة المتحدة.,"Daily Express estas bulvara taggazeto, aperanta en Londono."
http://www.wikidata.org/entity/Q1266360,2,الصقور شبه المفصلي (ليوكوبترنيس سيميبلومبيوس) هو نوع من الطيور الجارحة في الأسرة أسيبيتريداي.,"La Duonplumba buteo (Leucopternis semiplumbeus) estas specio de rabobirdo de la familio de Akcipitredoj kaj genro de Leucopternis kiuj estas ĝenerale blankaj aŭ blankecaj buteagloj foje kun grizaj partoj.Ĝi troviĝas en Kolombio, Kostariko, Ekvadoro, Honduro, kaj Panamo."
http://www.wikidata.org/entity/Q150187,2,283 إيما هو كويكب كبير من حزام الكويكبات.,"283 Emma estas granda malhela asteroido de la ĉefa asteroida zono, ano de la Eosa familio.Ĝi estis malkovrita la 8-an de februaro 1889 de la franca astronomo Auguste Charlois elde la observatorio de Nico."
http://www.wikidata.org/entity/Q956275,2,كان جوشوا دانيال وايت (11 فبراير 1914 - 5 سبتمبر 1969)، المعروف باسم جوش وايت، مغنيا أمريكيا وعازف الجيتار وكاتب الأغاني والممثل والناشط الحقوقي.,"Joshua Daniel White, pli bone konata kiel Josh White (naskiĝis la 11-an de februaro 1914 en Greenville, Suda Karolino; mortis en 1969 je Novjorko, Novjorkio) estis nigrula gitaristo de bluso kaj preĝokanto, kiu ankaŭ ludis kaj kantis popolmuzikon."
http://www.wikidata.org/entity/Q306626,2,الألمانية النمساوية (الألمانية: Österreichisches ديوتسش)، الألمانية النمساوية القياسية، الألمانية النمساوية القياسية (الألمانية: Österreichisches ستاندديديوتسش) أو النمساوية العليا الألمانية (الألمانية: Österreichisches هوشديوتسش)، هو مجموعة متنوعة من الألمانية القياسية المكتوبة والمنطوقة في النمسا وشمال إيطاليا.,La aŭstra-germana lingvo estas ĉiuj dialektoj de la Germana lingvo parolataj en Aŭstrio.
http://www.wikidata.org/entity/Q705720,2,لوبين هي بلدية في منطقة ونتيرالغاو في بافاريا، ألمانيا.,Lauben estas komunumo en Germanio.
http://www.wikidata.org/entity/Q513565,2,جزر جاليت (جاليتا إيطالي إسولا ديلا كاليتا) هي مجموعة صخرية من الجزر ذات أصل بركاني تنتمي إلى محافظة بنزرت في شمال تونس.,La Galite-insuloj aŭ Ĝalita-insuloj (arabe جزيرة جالطة) estas roka tunizia insulgrupo.
http://www.wikidata.org/entity/Q1153946,2,نسج عادي (وتسمى أيضا نسج تابي، نسج الكتان أو نسج التفتا) هو أبسط من ثلاثة أنواع أساسية من النسيج ينسج (جنبا إلى جنب مع الساتان نسج و حك).,"Tolo laŭ PIV estas teksaĵo el linaj, kanabaj, jutaj aŭ kotonaj fadenoj, interkrucitaj laŭ aparta sistemo."
http://www.wikidata.org/entity/Q228379,2,زوجربيرج هو جبل يطل على زوغ وبحيرة زوغ في زوغ.,Zugerberg (en Esperanto Monto de Zugo) estas montoĉeno en la svisa kantono Zugo.
http://www.wikidata.org/entity/Q1047003,2,نغك 2119 (يعرف أيضا باسم أوجك 3380 أو بك 18136) هو مجرة ​​بيضاوية في كوكبة أوريون.,"NGC 2119 (aliaj indikoj — UGC 3380, PGC 18136) estas galaksio en konstelacio Oriono.Ĉi tiu objekto estis jam en la originala versio de NGC-katalogo."
http://www.wikidata.org/entity/Q1804157,2,لواندا هي مدينة في منطقة شمال غرب بارانا، واحدة من الولايات الجنوبية البرازيل.,"Loanda estas municipo de la brazila subŝtato Paranao, kiu taksis 21.211 enloĝantojn en 2010 ."
http://www.wikidata.org/entity/Q212420,2,سنس ([سس]) هي بلدية في مقاطعة يون في بورغوني-فرانش-كومتي في شمال وسط فرنسا، على بعد 120 كم من باريس.,Sens estas franca komunumo lokita en la departemento Yonne kaj en la regiono Burgonjo.
http://www.wikidata.org/entity/Q318617,2,أندريه ماجينوت (17 يناير 1877 - 7 يناير 1932) موظف مدني فرنسي، جندي، وعضو في البرلمان.,"André MAGINOT ([ãdre maĵinO] naskiĝinta la 17-an de februaro 1877 en Parizo, mortinta la 7-an de januaro 1932) estis ŝtata okupito, soldato kaj membro de franca parlamento."
http://www.wikidata.org/entity/Q720791,2,جيمبي-سور-سامبر ([ʒə.mɛp.syʁ.sɑbʁ]) هي بلدية والون تقع في مقاطعة نامور البلجيكية.,"Jemeppe-sur-Sambre ('france: [ĵeMEP'-syr-SA:Mbr'], valone Djimepe-so-Sambe) estas municipo en Belgio."
http://www.wikidata.org/entity/Q94880,2,غاليرا هو كومون (بلدية) في مقاطعة بولونيا في المنطقة الإيطالية إميليا رومانيا، وتقع على بعد حوالي 30 كيلومترا (19 ميل) شمال بولونيا.,Galliera estas komunumo de Italio.
http://www.wikidata.org/entity/Q102483,2,ياروسلاف سيفيرت ([جاروسلاف ساجفريت]؛ 23 أيلول / سبتمبر 1901 - 10 كانون الثاني / يناير 1986) كان كاتبا وشاعرا وصحافيا تشيكوسلوفاكيا حائز على جائزة نوبل.,"Jaroslav SEIFERT (naskiĝis la 23-an de septembro, 1901 en Prago, mortis la 10-an de januaro, 1986) estis ĉeĥa lirika poeto, verkisto, ĵurnalisto kaj tradukisto, ricevinta Nobel-premion de literaturo en 1984."
http://www.wikidata.org/entity/Q331701,2,بلدية أجدوفزينا ([أيدوفزينا]؛ السلوفينية: أوبسينا أجدوفزينا) هي بلدية يبلغ عدد سكانها أقل قليلا من 19،000 تقع في وادي فيبافا، جنوب غرب سلوفينيا.,Ajdovŝĉina (slovene Ajdovščina) estas la plej granda kolonio en Vipavska dolina (valo de Vipava).
http://www.wikidata.org/entity/Q170585,2,"تعدد الزوجات (من أواخر اليونانية πολυγαμία، بوليجاميا، ""حالة الزواج لكثير من الأزواج"") ينطوي على الزواج مع أكثر من زوج واحد.","Poligamio aŭ pluredzeco estas geedza praktiko, kie unu persono havas pli ol unu edzon aŭ edzinon samtempe (male al monogamio, kie persono havas maksimume unu edzinon samtempe)."
http://www.wikidata.org/entity/Q625556,2,ارلار هو الاشتراكي الباسكي والحزب الانفصالي السياسي في اسبانيا.,Aralar estas eŭska socialisma kaj apartisma partio en Hispanio.
http://www.wikidata.org/entity/Q190520,2,رافعة سيبيريا (ليوكوجيرانوس ليوكوجيرانوس)، المعروف أيضا باسم رافعة بيضاء سيبيريا أو رافعة الثلج، هو طائر الأسرة غرويداي، الرافعات.,Blanka gruo (Grus leucogeranus) estas unu el la plej malabundaj kaj endanĝeritaj specioj de gruoj.
http://www.wikidata.org/entity/Q16873989,2,لا ينبغي الخلط بينه وبين كاميل ليباج، وهو موظف مدني كوبيكواز قتله العريف دينيس لورتي في القوات الكندية السابقة خلال عملية إطلاق نار في الجمعية الوطنية لكيبك في عام 1984، كان كاميل ليباج (28 يناير / كانون الثاني 1988 - 12 مايو / أيار 2014) مصورا صحفيا فرنسيا خلال الصراع في جمهورية أفريقيا الوسطى في عام 2014.,"Camille Lepage (naskiĝis la 28-an de januaro 1988(nun 1988-01-28) en Angers (Maine-et-Loire), Francio, mortis la 12-an de majo 2014 en Bouar, Centr-Afrika Respubliko) estis franca foto-ĵurnalistino, kiu estis mortigita dum la konflikto en Centr-Afrika Respubliko."
http://www.wikidata.org/entity/Q2532507,2,"أزات أرتساخ (Ազատ Արցախ في الأرمينية معنى ""فري أرتساخ) هي الجريدة الرسمية لجمهورية ناغورني كاراباخ نشرت في الأرمينية.","Azat Arcaĥ (armene Ազատ Արցախ, signifas ""Libera Karabaĥo"")."
http://www.wikidata.org/entity/Q634463,2,بورغستال هي بلدية في منطقة بوردي في ساكسونيا أنهالت، ألمانيا.,Burgstall estas komunumo en Germanio.
http://www.wikidata.org/entity/Q767908,2,بوفاني (المجرية: فاغموسوك) هي قرية وبلدية في منطقة نوفي ميستو ناد فاهوم في منطقة ترينسين من غرب سلوفاكيا.,"Považany [povaĵani], hungare Vágmosóc [vAgmoŝOc] estas unuigita vilaĝo kaj municipo en Slovakio."
http://www.wikidata.org/entity/Q208119,2,ألتكيرش ([alkiʁʃ]) هي بلدية في مقاطعة هوت-رين في الألزاس في شمال شرق فرنسا.,"Altkirch [altkiʁʃ] estas franca komunumo kaj subprefektejo de la departemento Haut-Rhin, en la regiono Alzaco."
http://www.wikidata.org/entity/Q518171,2,حول هذا الصوت إلهوفين هي بلدة في حي هايلبرون في بادن فورتمبيرغ في جنوب ألمانيا.,Ellhofen estas komunumo en Germanio.
http://www.wikidata.org/entity/Q697414,2,ششويكرشوسن هي بلدية سابقة في منطقة شمالكالدن-مينينجن، في تورنغن، ألمانيا.,Schwickershausen estas vilaĝo en Germanio.
http://www.wikidata.org/entity/Q391011,2,Šalčininkai (حول هذا النطق الصوتي، البولندية: سوليكشنيكي) هي مدينة في مقاطعة فيلنيوس، ليتوانيا، وتقع جنوب شرق فيلنيوس، بالقرب من الحدود مع روسيا البيضاء.,"Šalčininkai estas subdistrikta komunumo, kaj ene de ĝi la plej granda urbeto, en la pleja oriento de Litovio, proksime al la limo kun Belarusio."
http://www.wikidata.org/entity/Q153464,2,تعد بيرجيتشس لاند (بلد بيرغ أو لاند بيرغ) منطقة جبلية منخفضة ضمن ولاية شمال الراين وستفاليا، ألمانيا، شرق نهر الراين، جنوب نهر الرور.,"La pejzaĝa regiono Bergisches Land - germane, laŭ la loka ripuara dialekto Et Berjische - estas mezalta montaro en la suda centro de la federacia lando Rejnlando-Palatinato de Germanio, oriente de la rivero Rejno."
http://www.wikidata.org/entity/Q573599,2,وييلبورغ، مع أقل قليلا من 14،000 نسمة، ثالث أكبر مدينة في منطقة ليمبورغ-وايلبورغ في هيس، ألمانيا، بعد ليمبورغ ان دير لاهن وباد كامبرغ.,Weilburg estas komunumo en Germanio.
http://www.wikidata.org/entity/Q1332908,2,مترو طوكيو خط فوكوتوشين (東京 地下 鉄 副 都 心 線 Tōkyō تشيكاتيتسو فوكوتوشين-سين)، رسميا رقم,"Linio Fukutoŝin (japane: 副都心線 [Fukutoŝin-sen], angle: Fukutoshin line) estas metroa linio en Tokio, Japanio."
http://www.wikidata.org/entity/Q746187,2,بوكيم هي بلدية تقع في ولاية سيرجيبي البرازيلية.,"Boquim estas municipo en la brazila subŝtato Serĝipo, kiu havis 25.533 loĝantojn en 2010 ."
http://www.wikidata.org/entity/Q154636,2,477 إيطاليا (1901 غر) هو كويكب الحزام الرئيسي الذي تم اكتشافه في 23 أغسطس 1901 من قبل عالم الفلك الإيطالي لويجي كارنيرا في هايدلبرغ.,"477 Italio estas malgranda hela asteroido de la ĉefa asteroida zono, ano de la Eŭrinoma familio.Malkovris ĝin la itala astronomo Luigi Carnera, elde la Nacia Observatorio de Hejdelbergo - Königstuhl la 23-an de aŭgusto 1901.Ĝi ricevis la nomon de la lando de la malkovrinto : Italio."
http://www.wikidata.org/entity/Q370409,2,بوسبوخاتفان هي قرية في مقاطعة الآفات، المجر.,"Püspökhatvan (Puŝpokhatvan) estas vilaĝo en Hungario en regiono Meza Hungario, en departemento Pest, en subregiono Vác."
http://www.wikidata.org/entity/Q1758752,2,كابيتاو هي بلدية في ولاية ريو غراندي دو سول، البرازيل.,"Capitão estas municipo en la brazila subŝtato Suda Rio-Grando, kiu havis 2.636 loĝantojn en 2010 ."
http://www.wikidata.org/entity/Q164282,2,كوربيليتز هي قرية وبلدية سابقة في منطقة جيريكور لاند، في ساكسونيا أنهالت، ألمانيا.,Körbelitz estas komunumo en Germanio.
http://www.wikidata.org/entity/Q507049,2,هاجنبوشاش هي بلدية في منطقة نيوستدت (أيش) -Bad ويندشيم في بافاريا في ألمانيا.,Hagenbüchach estas komunumo en Germanio.
http://www.wikidata.org/entity/Q996730,2,تعد كيريشو أكبر مدينة فى مقاطعة كيريشو الواقعة فى المرتفعات غرب وادي الصدع الكينى.,Kericho [keriĉo] estas grandurbo kaj diocezo en Kenjo.
http://www.wikidata.org/entity/Q1866839,2,لافرانك ([ʎəfɾaŋ]) هي واحدة من ثلاث مدن ساحلية تابعة لبلدية بالافروجيل، مقاطعة جيرونا، = إسبانيا، والآخران هما كاليلا دي بالافروجيل وتاماريو.,"Llafranc estas vilaĝo en la komunumo Palafrugell en Hispanio, en la komarko Bajo Ampurdán, provinco Ĝirono en Katalunio."
http://www.wikidata.org/entity/Q783019,2,ميهالي شينر (مدجيسيغيهازا، المجر، 9 يناير 1923 - بودابست، 11 مايو 2009) كان النحات المجري، الرسام، فنان الرسم، والصيامي.,"Mihály Schéner [mihAj ŝEner], hungare Schéner Mihály, estis hungara pentristo, grafikisto, ceramikisto kaj skulptisto.Mihály Schéner naskiĝis la 9-an de januaro 1923 en Medgyesegyháza."
http://www.wikidata.org/entity/Q664727,2,مقاطعة سورسلفا (رومانش: حول هذا الصوت ديستريكت دا لا سورسلفا) هي منطقة إدارية في كانتون غريسونس، سويسرا.,La distrikto Surselva estas administra unuo de Kantono Grizono.
http://www.wikidata.org/entity/Q1760977,2,يوكليديس دا كونها باوليستا هي بلدية في ولاية ساو باولو في البرازيل.,"Euclides da Cunha Paulista estas municipo de la brazila subŝtato San-Paŭlio, kiu taksis 9.585 enloĝantojn en 2010 ."
http://www.wikidata.org/entity/Q597684,2,خازن البندق أحمر الصدر (سيتا كانادنسيس) هو طائر غنائي صغير.,"La Kanada sito estas eta paseroforma birdo, kantbirdo, vivanta en Nordameriko."
http://www.wikidata.org/entity/Q134108,2,جبل ميرابي، غونونغ ميرابي (حرفيا جبل النار في الإندونيسية / الجاوية)، هو ستراتوفولكانو نشطة تقع على الحدود بين جاوا الوسطى ويوغياكارتا، اندونيسيا.,Merapio estas konusforma monto en Centra Javo en Indonezio.
http://www.wikidata.org/entity/Q232771,2,دير شاولين أو معبد شاولين (الصينية: 少林寺؛ بينيين: شاولين Sì) هو معبد تشان بوذي في مقاطعة دنغفنغ، تشنغتشو بمقاطعة خنان، الصين.,"Ŝaolina templo estas templo en Ĉinio, en kiu oni instruas batalarton de ŝaolinoj."
http://www.wikidata.org/entity/Q2566251,2,إدواردو سانشيز دي فوينتس (3 أبريل 1874، في هافانا - 7 سبتمبر 1944) كان ملحن كوبي، ومؤلف كتب عن تاريخ الموسيقى الشعبية الكوبية.,Eduardo Sánchez de Fuentes (naskiĝinta la 3-an de aprilo 1874 en Havano; mortinta la 7-an de septembro 1944) estis kuba komponisto kaj verkisto.
http://www.wikidata.org/entity/Q467501,2,"مدينة خوروغ (الطاجيكية: Хоруғ، الفارسية: خاروغ)، التي ترجمت أيضا باسم هوروج، خوروق، خروخ، خوروغ، أو شروق هي عاصمة غورنو بادخشان (طاجيكية: كوهيستوني باداخشون، ""منطقة بدخشان الجبلية"") مقاطعة ذاتية الحكم غباو) في طاجيكستان.","Ĥorug, (taĝike en cirila alfabeto Хоруғ, en persa alfabeto خارغ, en iuj lingvoj laŭ angla modelo latinliterigita Khorugh), estas urbo en la sudo de Taĝikio kaj la ĉefurbo de Monta Badaĥŝano, aŭtonoma provinco ene de Taĝikio en Centra Azio."
