Main-Item,Number of Triples,Summary 1,Target
http://www.wikidata.org/entity/Q551647,11,<start> La kavernaro de monto Castillo estas unu el la tri <rare> de la Kaverno Altamira kaj paleolitika kaverna arto de norda Hispanio . <end>,"<start> La kavernaro de monto Castillo [ kasTIjo ] estas aro de kavernoj en la municipo Puente Viesgo , Kantabrio ( Hispanio ) . <end>"
http://www.wikidata.org/entity/Q2623269,8,"<start> 13748 Radaly estas malbone konata asteroido de la asteroida zono , malkovrita la 0 - an de septembro <year> elde la Nacia Observatorio de Kitt Peak , proksime de Tucson ( Arizono , Usono ) en la kadro de la projekto Spacewatch . <end>","<start> 0  Radaly estas malbone konata asteroido de la asteroida zono , malkovrita la 0  - an de septembro <year>  en la kadro de la projekto Spacewatch elde la Nacia Observatorio de Kitt Peak , proksime de Tucson ( Arizono , Usono ) . <end>"
http://www.wikidata.org/entity/Q5770,7,"<start> En la jaro 1322 post Kristo okazis , interalie : <end>","<start> En la jaro <year>  post Kristo okazis , interalie : <end>"
http://www.wikidata.org/entity/Q33654,5,<start> La Kampbela Insularo estas la plej granda <rare> de la New Zealand Subantarctic Islands . <end>,"<start> La Campbell-Insularo ( aŭ Kampbela Insularo ) estas grupo de ĉeantarktaj insuloj , apartenantaj al Novzelando . <end>"
http://www.wikidata.org/entity/Q538477,14,"<start> Iván Szelényi ( naskiĝis la 0 - an de aprilo <year> en Budape\u015Dto , mortis la 0 - an de oktobro <year> en Budapeŝto ) estis hungara astronomo , profesoro pri <rare> , <rare> kaj <rare> . <end>","<start> Iván Szelényi [ selEnji ] , laŭ hungarlingve kutima sinsekvo Szelényi Iván estis hungara sociologo , profesoro , ordinara membro de Hungara Scienca Akademio ( <year>  ) . Iván Szelényi [ 0  ] naskiĝis la 0  - an de aprilo <year>  en Budapeŝto . <end>"
http://www.wikidata.org/entity/Q706441,11,<start> La Muzeo Senckenberg ( germane : Muzeo Senckenberg ) estas la plej granda <rare> de la <rare> . <end>,<start> La Muzeo Senckenberg en Frankfurto ĉe Majno estas la plej granda naturhistoria muzeo en Germanio . <end>
http://www.wikidata.org/entity/Q926353,20,<start> Enzo Pérez ( naskiĝis la 0 - an de februaro de <year> ) estas argentina futbalisto . <end>,<start> Enzo Pérez estas argentina futbalisto . <end>
http://www.wikidata.org/entity/Q3108552,4,<start> Serra dos Carajás estas la nomo de unu el la plej grandaj <rare> de la mondo . <end>,"<start> La Serra dos Carajás aŭ Montaro de la Karaĵaoj en Parao , Brazilo , estas areo kie loĝis la indiĝenaj Karaĵaoj . <end>"
http://www.wikidata.org/entity/Q657923,6,"<start> Embaúba estas municipo de la brazila subŝtato San-Paŭlio , kiu taksis 0 enloĝantojn en <year> . <end>","<start> Embaúba estas municipo de la brazila subŝtato San-Paŭlio , kiu taksis 0  enloĝantojn en <year>  . <end>"
http://www.wikidata.org/entity/Q1340585,24,<start> Distrikto Limanowski estas distrikto en Mazovio en Pollando . Loĝantaro ( datumoj por la 0 - a de junio <year> ): <end>,<start> Distrikto Limanowski estas distrikto en Malgrandopolio en Pollando . Loĝantaro ( datumoj por la 0  - a de junio <year>  ): <end>
http://www.wikidata.org/entity/Q1043188,6,"<start> Stacio Takarazuka ( japane : <rare> [ <rare> ] , angle : <rare> Station ) estas fervoja stacio en <rare> , Gubernio Hjogo , Japanio . <end>","<start> Stacio Takarazuka ( japane : 宝塚駅 [ Takarazuka-eki ] , angle : Takarazuka Station ) estas fervoja stacio en Takarazuka , Gubernio Hjogo , Japanio . <end>"
http://www.wikidata.org/entity/Q666328,10,"<start> 7721 Andrillat estas malbone konata asteroido de la asteroida zono , malkovrita la 0 - an de septembro <year> de la usona astronomo Tom Gehrels kaj de la kanada astronomo <rare> elde la Observatorio de la Monto Palomar , apud San-Diego ( Kalifornio , Usono ) . Ĝi estis nomita en honoro de la usona astronomo <resource> ( <year> – <year> ) . <end>","<start> 0  Andrillat estas malbone konata asteroido de la asteroida zono , malkovrita la 0  - an de septembro <year>  de la usona astronomo Tom Gehrels kaj de la nederlandaj geastronomoj Ingrid van Houten-Groeneveld kaj Cornelis Johannes van Houten , de la observatorio de Leiden , en la kadro de la Palomar – Leiden survey.Tom Gehrels fotis la ĉielon en septembro kaj oktobro <year>  elde la Observatorio de la Monto Palomar . <end>"
http://www.wikidata.org/entity/Q563008,6,<start> Neunkirchen am Potzberg estas komunumo en Germanio . <end>,<start> Neunkirchen am Potzberg estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q41631,5,<start> La Soriko ( <rare> ) estas familio el la ordo de la Paseroformaj birdoj . <end>,<start> Soriko ( Sorex ) estas genro de musosimilaj mamuloj el la ordo de sorikomorfoj ( antaŭe : insektovoruloj ) . <end>
http://www.wikidata.org/entity/Q2574779,6,<start> La Observatorio de Markree estas unu el la <rare> de la urbo <rare> en la <rare> de la lando . <end>,"<start> La Observatorio de Markree ( 0  ° N , 0  ° U ﻿ / 0  ; 0  ﻿ ( Observatorio de Markrio ) ) estis astronomia observatorio en la graflando Sligo , Irlando . Ĝi estis fondita en <year>  fare de la kolonelo Joshua Edward Cooper ( <year>  – <year>  ) sur la bieno de la Kastelo de Markree . J. <end>"
http://www.wikidata.org/entity/Q15603,12,"<start> 90482 Orko estas malbone konata asteroido de la asteroida zono , malkovrita la 0 - an de februaro <year> de la usona astronomo David L. Rabinowitz elde la Nacia Observatorio de Hejdelbergo - Königstuhl . Ĝi ricevis la nomon de la urbo Orko ( japane : <rare> , <rare> ) . <end>",<start> 0  Orko estas granda transneptuna objekto malkovrita la 0  - a de februaro <year>  de Mike Brown kaj lia teamo . <end>
http://www.wikidata.org/entity/Q76754,20,"<start> Fabian Gottlieb VON BELLINGSHAUSEN ( naskiĝis la 0 - an de septembro <year> en Saaremaa , mortis la 0 - an de septembro <year> en Kron\u015Dtadt ) estis germana verkisto . <end>","<start> Fabian Gottlieb VON BELLINGSHAUSEN , ankaŭ konata ruslingve kiel Фаддей Фаддеевич Беллинсгаузен [ Faddej Faddejeviĉ Bellinsgauzen ] , ( n. la 0  - an de septembro <year>  sur la insulo Saaremaa , germane nomata Ösel , nuna Estonio - m. la 0  - an de januaro <year>  en Kronŝtadt ) estis maroficiro de la Rusa Imperio . <end>"
http://www.wikidata.org/entity/Q17433,7,"<start> Sinopo estas neregula satelito de Jupitero , ano de la norda grupo . <end>",<start> Sinopo estas neregula satelito de Jupitero . <end>
http://www.wikidata.org/entity/Q833440,5,<start> Trenčianske Bohuslavice ( hungare <rare> [ <rare> ] ) estas vilaĝo kaj municipo en Slovakio . <end>,<start> Trenčianske Bohuslavice ( hungare Bogoszló [ bogoslO ] ) estas vilaĝo kaj municipo en Slovakio . <end>
http://www.wikidata.org/entity/Q230860,7,<start> Zusmarshausen estas komunumo en Germanio . <end>,<start> Zusmarshausen estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q478939,13,<start> Valverde estas komunumo de Italio . <end>,<start> Valverde estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q634120,6,<start> Großkrotzenburg estas komunumo en Germanio . <end>,<start> Großkrotzenburg estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q192358,5,"<start> Hermeso Trismegisto ( aŭ <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> <PAD> <PAD>","<start> Hermeso Trismegisto , ( antikve-greke Ερμης ο Τρισμεγιστος , signifas "" Hermeso la trioble granda "" ) . <end>"
http://www.wikidata.org/entity/Q165715,7,<start> La Instituto Cervantes estas unu el la plej grandaj <rare> de la mondo . <end>,<start> La Instituto Cervantes estas kultura publika institucio kreita la 0  - an de majo <year>  de la hispana registaro sub regado de la tiama prezidento Felipe González . <end>
http://www.wikidata.org/entity/Q173816,19,"<start> Kapisa ( русский <rare> , українська <rare> , krime-tatare <rare> , krime-tatare <rare> ) estas unu el la 0 administraj unuoj de Ukrainio . <end>",<start> Kapisa ( perse کاپيسا ) estas unu el la 0  provincoj de Afganio . <end>
http://www.wikidata.org/entity/Q405346,9,<start> Ailsa Craig ( angle : <rare> ) estas la plej granda el la tri insuloj de la <resource> . <end>,<start> La insulo Ailsa Craig [ ejlza krejg ] situas je proksimume 0  km okcidente de la sud-okcidenta marbordo de Skotlando kaj je 0  km oriente de Irlando . <end>
http://www.wikidata.org/entity/Q45464,15,<start> Tatra estas la plej granda <rare> de la mondo . <end>,"<start> Tatra estas ĉeĥa fabrikanto de ŝarĝaŭtomobiloj , havanta sidejon en Kopřivnice . <end>"
http://www.wikidata.org/entity/Q43010,6,"<start> kvarco estas <rare> , <rare> <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> <PAD> <PAD>","<start> Kvarco estas silikata mineralo formiĝinta laŭ romboedra kristala sistemo sub malalta termperaturo ( α-kvarca formo ) , sed sub alta temperaturo ĝi kristaliĝas laŭ heksagona kristalsistemo ( β-kvarca formo ) . Ĝi havas durecon de 0  laŭ la Mohs-skalo kaj estas unu el la plej abundaj mineraloj de la tero . <end>"
http://www.wikidata.org/entity/Q265813,18,"<start> Susana HIGUCHI ( naskiĝis la 0 - an de aprilo <year> ( nun <rare> 0 ) , do nun 0 - jara ) estas kanada politikisto . <end>","<start> Susana HIGUCHI MIYAGAWA ( naskiĝinta la 0  - an de aprilo <year>  ) estas perua politikistino kaj inĝenierino . Susana Higuchi edziĝis en <year>  al inĝeniero Alberto Fujimori , kiu en <year>  fariĝis prezidento de Peruo . <end>"
http://www.wikidata.org/entity/Q38545,23,"<start> Adana ( arabe <rare> <rare> <rare> , <rare> <rare> , <rare> <rare> , <rare> <rare> , <rare> <rare> , <rare> <rare> ) estas urbo en la sudo de Bulgario . <end>","<start> Adana estas urbo en provinco Adana en Turkio.Adana ( hitite Adanja , A-da-ni-ia , malnovgreke Άδανα ) kun preskaŭ 0  milionoj da loĝantoj ( stato de <year>  ) estas la kvina plej granda urbo de Turkio . <end>"
http://www.wikidata.org/entity/Q596,23,"<start> Cereso estas granda kaj malhela asteroido de la ĉefa asteroida zono , malkovrita la 0 - an de januaro <year> de la usona astronomo Giuseppe Piazzi elde la observatorio de <rare> . <end>","<start> Cereso ( el la latina nomo Ceres , Romana diino ) estas planedoido en la asteroida zono inter Marso kaj Jupitero . <end>"
http://www.wikidata.org/entity/Q995756,4,<start> La Melierax canorus aŭ <rare> <rare> ( <rare> <rare> ) estas specio de birdo de la familio de Ikteredoj kaj de ties tipa genro nome Melieraksoj kiu enhavas speciojn kiuj montras flavajn kaj nigrajn kolorojn . <end>,<start> La ( Suda ) Hela melierakso ( Melierax canorus ) estas rabobirdo de la familio de Akcipitredoj . <end>
http://www.wikidata.org/entity/Q6502703,9,<start> Pinokjo [ <rare> <rare> ] estas itala <rare> . <end>,<start> Pinokjo estas titoliga rolulo kaj la protagonisto de la roman de la itala Carlo Collodi ( plumnomo de Carlo Lorenzini ) nome La Aventuroj de Pinocchio ( 1881-1883 ) . <end>
http://www.wikidata.org/entity/Q1784232,5,"<start> Ciríaco estas municipo en la brazila subŝtato Suda Rio-Grando , kiu havis 0 loĝantojn en <year> . <end>","<start> Ciríaco estas municipo en la brazila subŝtato Suda Rio-Grando , kiu havis 0  loĝantojn en <year>  . <end>"
http://www.wikidata.org/entity/Q71497,12,"<start> Udo Samel ( naskiĝis la 0 - an de junio <year> ( nun <rare> 0 ) en Treviro , do nun 0 - jara ) estas germana aktoro . <end>","<start> Udo Samel ( naskiĝinta la 0  - an de junio <year>  en Eitelsbach , nuna urboparto de Treviro ) estas germana aktoro teatra kaj filma . <end>"
http://www.wikidata.org/entity/Q1070857,5,"<start> Chudá Lehota , hungare <rare> [ <rare> ] estas malgranda vilaĝeto kaj municipo en Slovakio . <end>","<start> Chudá Lehota , hungare Újülés [ UjulEŝ ] estas malgranda vilaĝeto kaj municipo en Slovakio . <end>"
http://www.wikidata.org/entity/Q550435,4,"<start> Sivac , serbe <rare> , hungare <rare> [ <rare> ] estas vilaĝo en Serbio , en provinco Vojvodino , en distrikto Suda Banato , en municipo de <rare> . <end>","<start> Sivac , serbe Сивац , hungare Szivác estas vilaĝo en Serbio , en aŭtonomio Vojvodino , en distrikto Okcidenta Baĉka en municipo de Kula . <end>"
http://www.wikidata.org/entity/Q673528,8,<start> Broderstorf estas komunumo en Germanio . <end>,<start> Broderstorf estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q2657301,5,"<start> Ticul estas unu el la 0 komunumoj de la meksika subŝtato <rare> , kiu situas en norda Meksiko kun limo al Usono . <end>","<start> Ticul estas unu el la 0  komunumoj de la meksika subŝtato Yucatán , kiu estas unu el la tri meksikaj subŝtatoj sur la duoninsulo Jukatano . <end>"
http://www.wikidata.org/entity/Q751670,6,<start> La franca virina nacia teamo de futbalo estas la nacia valuto de <resource> . <end>,<start> La franca virina nacia teamo de futbalo reprezentas sian landon en internaciaj turniroj de virina futbalado . <end>
http://www.wikidata.org/entity/Q1157972,20,"<start> Canjáyar estas vilaĝo kaj municipo de la Aŭtonoma Komunumo Andaluzio , en la provinco Almería , sude de Hispanio . La areo de la municipo estas 0 km2 kie loĝas 0 geloĝantoj , do loĝdenso estas 0 loĝ . / km2 . Canjáyar situas je 0 km de la provinca ĉefurbo Almería . <end>","<start> Canjáyar estas vilaĝo kaj municipo de la Aŭtonoma Komunumo Andaluzio , en la provinco Almería , sude de Hispanio.La areo de la municipo estas 0  km2 kie loĝas <year>  geloĝantoj , do loĝdenso estas 0  loĝ . / km2 . Canjáyar situas je 0  km de la provinca ĉefurbo Almería. <end>"
http://www.wikidata.org/entity/Q1598808,7,"<start> San Germán estas grandurbo en Usono , en subŝtato Kalifornio , en Kantono <rare> . <end>","<start> San Germán estas municipo situa en sudokcidenta regiono de Porto-Riko , sude de Mayagüez kaj Maricao ; norde de Lajas ; oriente de Hormigueros kaj Cabo Rojo ; kaj okcidente de Sabana Grande . <end>"
http://www.wikidata.org/entity/Q1635301,4,<start> Koçarlı estas urbo en Provinco Ayd\u0131n en Turkio . <end>,<start> Koçarlı estas urbo en provinco Aydın en Turkio . <end>
http://www.wikidata.org/entity/Q583892,5,<start> Jasenov ( hungare <rare> [ <rare> ] ) estas vilaĝo kaj municipo en Slovakio . <end>,<start> Jasenov ( hungare Várjeszenő [ vArjesenO ] ) estas vilaĝo kaj municipo en Slovakio . <end>
http://www.wikidata.org/entity/Q986271,7,"<start> Vianópolis estas municipo de la brazila subŝtato Gojaso , kiu taksis 0 enloĝantojn en <year> . <end>","<start> Vianópolis estas municipo de la brazila subŝtato Gojaso , kiu taksis 0  enloĝantojn en <year>  . <end>"
http://www.wikidata.org/entity/Q144773,6,<start> Zakroczym estas urbo en Okcidenta Pomerio en Pollando . <end>,<start> Zakroczym estas urbo en la provinco ( historie vojevodio ) Mazovio de Pollando . <end>
http://www.wikidata.org/entity/Q555140,19,"<start> Capileira estas vilaĝo kaj municipo de la Aŭtonoma Komunumo Andaluzio , en la provinco Almería , sude de Hispanio . La areo de la municipo estas 0 km2 kie loĝas 0 geloĝantoj , do loĝdenso estas 0 loĝ . / km2 . Capileira situas je 0 km de la provinca ĉefurbo Almería . <end>","<start> Capileira estas vilaĝo kaj municipo de la Aŭtonoma Komunumo Andaluzio , en la provinco de Granada , sude de Hispanio . <end>"
http://www.wikidata.org/entity/Q2631374,14,"<start> Ostap VIŜNJA ( naskiĝis en <year> en <rare> , mortis la 0 - an de septembro <year> en <rare> ) estis rusa poeto kaj <rare> . <end>",<start> Ostap VIŜNJA ( ps . <end>
http://www.wikidata.org/entity/Q61632,9,<start> Wittighausen estas komunumo en Germanio . <end>,<start> Wittighausen estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q57063,31,"<start> Philipp Lenard [ <rare> <rare> ] ( naskiĝis la 0 - an de aŭgusto <year> , en Bratislavo , mortis la 0 - an de aŭgusto <year> , en Messelhausen ) estis germana astronomo . <end>","<start> Philipp Lenard , germane Philipp Eduard Anton ( von ) Lenard , laŭ hungarlingve kutima sinsekvo Lénárd Fülöp estis hungarlandana-germana fizikisto , pedagogo , membro korespondanta de Hungara Scienca Akademio ( <year>  ) . Philipp Lenard [ 0  ] naskiĝis la 0  - an de junio <year>  en Pressburg ( nuntempa Bratislavo en Slovakio ) . <end>"
http://www.wikidata.org/entity/Q18649,7,"<start> En la jaro 1936 post Kristo okazis , interalie : <end>","<start> Ĉi tiu jaro estas superjaro komenciĝanta merkrede ( ligilo montras kalendaron ) . En la jaro <year>  post Kristo okazis , interalie : <end>"
http://www.wikidata.org/entity/Q81735,6,<start> Elstra estas komunumo en Germanio . <end>,<start> Elstra estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q164819,13,<start> Gagaŭzio ( ruse <rare> <rare> ) estas unu el la 0 administraj unuoj de Ukrainio . <end>,"<start> Gagaŭzio ( gagauza lingvo : Gagauziya aŭ Gagauz Yeri ; rumane : Găgăuzia ; ukraine : Ґаґаузія , ruse : Гагаузия ) , formale konata kiel Aŭtonoma Teritoria Unuiĝo de Gagaŭzio , estas aŭtonoma regiono de Moldavio . <end>"
http://www.wikidata.org/entity/Q629573,8,"<start> 10479 Yiqunchen estas malbone konata asteroido de la asteroida zono , malkovrita la 0 - an de aprilo <year> de la usona astronomo Edward L. G. Bowell elde la Stacio Anderson Mesa de la observatorio Lowell apud Flagstaff ( Arizono , Usono ) . <end>","<start> 0  Yiqunchen estas malbone konata asteroido de la asteroida zono , malkovrita la 0  - a de aprilo <year>  de la brita astronomo Martin Watt elde la Stacio Anderson Mesa de la observatorio Lowell apud Flagstaff ( Arizono , Usono ) . <end>"
http://www.wikidata.org/entity/Q773225,6,"<start> Quevedo [ <rare> ] estas urbego , diocezo kaj universitata urbo en subŝtato <rare> en norda Venezuelo . <end>","<start> Quevedo [ kebEdo ] estas urbo en la vasta marborda ebenaĵo de Ekvadoro , okcidente de la Andoj . <end>"
http://www.wikidata.org/entity/Q82553,4,<start> п estas la 0 - a litero de la alfabeto kaj la 0 - a de la alfabeto alfabeto . <end>,<start> п estas litero de la cirila alfabeto . <end>
http://www.wikidata.org/entity/Q544699,12,<start> Herzberg estas urba komunumo en Germanio . <end>,<start> Herzberg estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q176167,14,<start> Saint-Pierre-le-Bost estas franca komunumo lokita en la departemento Creuse kaj en la regiono Limoĝio . <end>,<start> Saint-Pierre-le-Bost estas franca komunumo lokita en la departemento Creuse kaj en la regiono Limoĝio . <end>
http://www.wikidata.org/entity/Q665636,4,<start> La distrikto Schwarzenburg estis ĝis la 0 - a de decembro <year> administra unuo de Kantono Berno . <end>,<start> La Distritko Schwarzenburg ( en la germana Amtsbezirk Schwarzenburg ) estis ĝis la 0  - a de decembro <year>  distrikto de Kantono Berno kun la ĉefloko Schwarzenburg ( komunumo Wahlern ) . <end>
http://www.wikidata.org/entity/Q990706,5,"<start> Montero estas urbego , diocezo kaj universitata urbo en subŝtato <rare> en norda <rare> . <end>",<start> Montero estas grandurbo en Bolivio . <end>
http://www.wikidata.org/entity/Q473121,6,<start> La katedralo de Narbono ( franclingve <rare> de <rare> ) estas preĝejo lokita en la Narbonne . <end>,<start> La katedralo de Narbono ( france : Cathédrale Saint-Just-et-Saint-Pasteur de Narbonne ) je Narbono en suda Francujo estas romkatolika iama katedralo . <end>
http://www.wikidata.org/entity/Q101426,15,<start> Ponte San Pietro estas komunumo de Italio . <end>,<start> Ponte San Pietro estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q919625,8,"<start> 2376 Martynov estas malbone konata asteroido de la asteroida zono , malkovrita la 0 - an de aŭgusto <year> de la rusa astronomo Nikolaj Stepanoviĉ Ĉerniĥ elde la Krimea astrofizika observatorio de Nauĉno en Ukrainio . <end>","<start> <year>  Martynov estas malgranda malhela asteroido de la ekstera asteroida zono , malkovrita la 0  - an de aŭgusto <year>  de la rusa astronomo Nikolaj Stepanoviĉ Ĉerniĥ elde la Krimea astrofizika observatorio de Nauĉno en Ukrainio . Ĝia nomo honoras la rusan astrofizikiston Dmitrij Jakovleviĉ Martinov ( cirile Дмитрий Яковлевич Мартынов ) . <end>"
http://www.wikidata.org/entity/Q1672472,8,<start> Irazú estas la plej alta monto de la Andoj . <end>,<start> Irazú estas la plej alta vulkano de Kostariko kun 0  m. Ĝi apartenas al la plej danĝeraj kaj nekalkuleblaj vulkanoj de la lando.La vulkano erupciis lastfoje en <year>  kaj daŭris erupcioj ĝis <year>  . <end>
http://www.wikidata.org/entity/Q2342620,4,<start> Lipsko estas urbo en Grandpollando en Pollando . <end>,<start> Lipsko estas urbo en la provinco ( historie vojevodio ) Mazovio de Pollando . <end>
http://www.wikidata.org/entity/Q5498,7,"<start> En la jaro 1253 post Kristo okazis , interalie : <end>","<start> En la jaro <year>  post Kristo okazis , interalie : <end>"
http://www.wikidata.org/entity/Q429853,5,"<start> La pola aŭtovojo A6 ( pole : <rare> <rare> , pole : <rare> <rare> , pole : <rare> <rare> , pole : <rare> <rare> , pole : <rare> <rare> , pole : <rare> <rare> , pole : <rare> <rare> , pole : <rare> <rare> , pole : <rare> <rare> , pole : <rare> <rare> <rare> , pole : <rare> <rare> ) estas <PAD> <PAD>","<start> La pola aŭtovojo A6 estas aŭtovojo en Pollando , ĝi kontinuas trakon de germana aŭtovojo A11 kaj formas kun ĝi kunigilon de Szczecin – Berlin . <end>"
http://www.wikidata.org/entity/Q3132206,4,"<start> La Sinú estas rivero de la <rare> <rare> de <rare> , <rare> , <rare> kaj <rare> . <end>",<start> La rivero Sinú estas rivero de nordokcidenta Kolombio kiu elfluas en la Kariba Maro kaj kiu fluas tute tra la departamento de Kordobo . <end>
http://www.wikidata.org/entity/Q504736,12,<start> Villanders estas komunumo de Italio . <end>,<start> Villandro ( Villanders ) estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q269892,10,<start> Vallecrosia estas komunumo de Italio . <end>,<start> Vallecrosia estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q125649,31,"<start> Vilhelmo la 3-a de Nederlando de <rare> ( n . la 0 - an de novembro <year> - m . la 0 - an de novembro <year> ) , estis reĝo de <year> ĝis <year> . <end>","<start> Vilhelmo la 0  - a de Nederlando ( Willem Alexander Paul Frederik Lodewijk , de Oranje-Nassau ) ( 0  - an de februaro <year>  – 0  - a de novembro <year>  ) estis ekde <year>  reĝo de Nederlando kaj grandduko de Luksemburgio ĝis sia morto . <end>"
http://www.wikidata.org/entity/Q658965,11,<start> Hainspitz estas komunumo en Germanio . <end>,<start> Hainspitz estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q389558,12,<start> Tiberius Claudius BALBILLUS ( <year> – <year> ) estis unu el la <rare> de la <rare> . <end>,<start> Tiberius Claudius BALBILLUS estis greka astrologo en la epoko de la imperiestroj Klaŭdio kaj Nerono . <end>
http://www.wikidata.org/entity/Q46687,15,<start> Belfiore estas komunumo de Italio . <end>,<start> Belfiore estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q1082504,9,"<start> 5108 Lübeck estas malbone konata asteroido de la asteroida zono , malkovrita la 0 - an de aŭgusto <year> de la belga astronomo Eric Walter Elst elde la Observatorio La Silla , en Ĉilio . Ĝi estis nomita en memoro de la germana komponisto Vincent L\u00FCbeck ( <year> – <year> ) , <rare> de la <rare> . <end>","<start> 0  Lübeck estas nebone konata asteroido de la asteroida zono , malkovrita la 0  - an de aŭgusto <year>  de la belga astronomo Eric Walter Elst elde la Observatorio La Silla , en Ĉilio . Ĝi estis nomita en memoro de la germana orgenisto kaj komponisto Vincent Lübeck ( <year>  – <year>  ) <end>"
http://www.wikidata.org/entity/Q788753,10,"<start> Bojnice , hungare <rare> , germane <rare> estas urbo en Slovakio , en Regiono Prešov , en Distrikto Prievidza , kies distriktejo estas . <end>","<start> Bojnice , hungare Bajmóc estas urbo en Slovakio en regiono Trenčín , en distrikto Prievidza . <end>"
http://www.wikidata.org/entity/Q658658,5,"<start> La Bluflugila ansero aŭ <rare> <rare> ( <rare> <rare> ) estas specio de birdo de la familio de Ikteredoj kaj de ties plej tipa genro nome <rare> aŭ <rare> , kiuj estas malgrandaj aŭ birdoj de la familio de http://www.wikidata.org/prop/direct/P171 . <end>","<start> La Bluflugila ansero ( Cyanochen cyanoptera ) estas specio de akvobirdo kaj familio de Anasedoj , kiu estas endemia de Etiopio . <end>"
http://www.wikidata.org/entity/Q1801038,7,"<start> Palmeirópolis estas municipo en la brazila subŝtato Tokantinso , kiu havis 0 loĝantojn en <year> . <end>","<start> Palmeirópolis estas urbo kaj municipo en la brazila subŝtato Tokantinso , kiu havis 0  loĝantojn en <year>  . <end>"
http://www.wikidata.org/entity/Q19396,7,"<start> En la jaro 1062 post Kristo okazis , interalie : <end>","<start> En la jaro <year>  post Kristo okazis , interalie : <end>"
http://www.wikidata.org/entity/Q719309,8,"<start> En la jaro A♭-maĵoro post Kristo okazis , interalie : <end>","<start> A ♭ - maĵoro aŭ A-bemola maĵoro estas tonalo de la modalo maĵoro , baziĝanta sur la toniko a ♭ . <end>"
http://www.wikidata.org/entity/Q2621048,8,"<start> 16463 Najoro estas malbone konata asteroido de la asteroida zono , malkovrita la 0 - an de marto <year> de la japanaj astronomoj Kin Endate kaj Kazuro Watanabe elde la observatorio de Kitami en Abaŝiri-subgubernio sur la insulo Hokajdo . Ĝi estis nomita en honoro de <rare> <rare> , direktoro de la Observatorio de <rare> de <rare> . <end>","<start> 0  Najoro estas nebone konata asteroido de la asteroida zono malkovrita la 0  - an de marto <year>  de la japanaj astronomoj Kin Endate kaj Kazuro Watanabe elde la observatorio de Kitami en Abaŝiri-subgubernio ( Hokajdo ) . Ĝi ŝuldas sian nomon al la urbo Najoro , loĝata de ĉirkaŭ 0  0  homoj , situanta en norda-centra Hokajdo . <end>"
http://www.wikidata.org/entity/Q216638,15,<start> Wakefield [ <rare> ] estas urbo en la angla provinco <rare> . <end>,<start> Geografio > Eŭropo > Britio > Anglio > Angla regiono > Yorkshire and the Humber > Wakefield Wakefield estas kaj urbo kaj metropola distrikto en la angla regiono Yorkshire and the Humber . Loĝantaro - 0  0  ( <year>  ) Areo - 0  km & sup 0  <end>
http://www.wikidata.org/entity/Q429659,6,"<start> Ŝelako estas <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> kaj <rare> . <end>","<start> Ŝelako estas la komerce uzata rezino , forme de ambrokoloraj flokoj , farita el lako , la sekreciaĵo de la familio de lakoproduktaj insektoj . <end>"
http://www.wikidata.org/entity/Q1434432,7,"<start> En geometrio , la pligrandigita kojnokorono estas unu el la solidoj de Johnson ( <rare> ) . <end>","<start> En geometrio , la pligrandigita kojnokorono estas pluredro , unu el la solidoj de Johnson ( J87 ) . <end>"
http://www.wikidata.org/entity/Q186863,6,<start> Gusterath estas komunumo en Germanio . <end>,<start> Gusterath estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q234050,31,"<start> Erasmus DARWIN ( naskiĝis la 0 - an de marto <year> , mortis la 0 - an de decembro <year> ) estis brita kemiisto , kiu ricevis la <rare> <rare> de la <rare> . <end>","<start> Erasmus DARWIN ( n. la 0  - an de decembro <year>  - m. la 0  - an de aprilo <year>  ) estis angla kuracisto , naturfilozofo , fiziologiisto , inventisto kaj poeto . <end>"
