Main-Item,Summary 1,Target
http://www.wikidata.org/entity/Q1643658,<start> estas komunumo en Germanio. <end>,"<start> Escurial [ eskurjAl ] ( Rubejo ) estas municipo de Hispanio , en la provinco de Cáceres , regiono de Ekstremaduro . <end>"
http://www.wikidata.org/entity/Q5437,<start> estas komunumo en Germanio. <end>,"<start> En la jaro <year>  post Kristo okazis , interalie : <end>"
http://www.wikidata.org/entity/Q477653,<start> estas komunumo de Italio. <end>,<start> Riesi estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q6794,<start> estas komunumo en Germanio. <end>,<start> La distrikto Saarlouis estas unu el ses administraj distriktoj en la germana federacia lando Sarlando . <end>
http://www.wikidata.org/entity/Q168986,<start> estas komunumo en Germanio. <end>,"<start> Penmarch [ pɛ ̃ max ] ( ankaŭ neoficiale nomata Penmarc'h , kaj malnove Tréoultré ) estas franca komunumo de departemento Finistère , en la regiono Bretonio , en Francio.Ne konfuziĝu kun la senjorlando de Penmarc'h en Leono , situanta sur la teritorio de Kersaint-Plabennec , kiu ludis gravan rolon en la loka historio . <end>"
http://www.wikidata.org/entity/Q737461,<start> estas komunumo en Germanio. <end>,<start> Notre-Dame-d'Oé estas franca komunumo lokita en la regiono Centro-Valo de Luaro kaj en la departemento Indre-et-Loire . <end>
http://www.wikidata.org/entity/Q189509,<start> estas komunumo de Italio. <end>,"<start> La libroj de ĝangaloj ( 1894-1895 , The Jungle Books ) estas duparta libro de aventuremaj rakontoj kaj noveloj , kiujn verkis angla verkisto Rudyard Kipling , portanto de Nobel-premio pri literaturo por jaro <year>  . <end>"
http://www.wikidata.org/entity/Q309001,<start> estas komunumo de Italio. <end>,"<start> Morbid Angel ( English Abomena anĝelo ) estas usona mortmetala grupo el Tampa , Florido . <end>"
http://www.wikidata.org/entity/Q762935,<start> estas komunumo en Germanio. <end>,"<start> La Lamenbeka montotukano ( Andigena laminirostris ) estas mezgranda kaj kolora birdo el la familio de la Ramfastedoj kaj ordo de Pegoformaj de Sudameriko , kiu enhavas la tukanojn , tukanetojn , arasariojn , ktp . <end>"
http://www.wikidata.org/entity/Q1193210,<start> estas komunumo en Germanio. <end>,<start> La Ekzorcisto estas horora romano de la usona verkisto William Peter Blatty . <end>
http://www.wikidata.org/entity/Q1432605,<start> estas komunumo de Italio. <end>,"<start> St Stephen's Green ( en irlanda Faiche Stiabhna kaj en Esperanto Ĝardeno de Sankta Stefano estas urbacentra publika parko en Dublino , Irlando . <end>"
http://www.wikidata.org/entity/Q10307,<start> estas komunumo en Germanio. <end>,<start> Sparone estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q190571,<start> estas komunumo en Germanio. <end>,"<start> Disaj Insuloj en la Hinda Oceano ( français Îles éparses de l'océan Indien ) apartenas al Francaj Sudaj kaj Antarktaj Teritorioj ( TAAF ) kaj situas en Mozambika Kanalo , krom Tromelino oriente de Madagaskaro . <end>"
http://www.wikidata.org/entity/Q2794301,<start> estas komunumo de Italio. <end>,<start> Bloomfield estas urbeto de la kantono Nelson en Kentukio ( Usono ) . <end>
http://www.wikidata.org/entity/Q122922,<start> estas komunumo de Italio. <end>,<start> La sveda krono ( svede krona ( singularo ) respektive kronor ( pluralo ) ) estas la nomo de la valuto de Svedio . <end>
http://www.wikidata.org/entity/Q644548,<start> estas komunumo de Italio. <end>,"<start> Péter Szondi [ sondi ] , laŭ hungarlingve kutima sinsekvo Szondi Péter estis hungara-germana literaturhistoriisto , kritikisto , tradukisto . <end>"
http://www.wikidata.org/entity/Q646651,<start> estas komunumo en Germanio. <end>,<start> Oberlascheid estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q1014071,<start> estas komunumo de Italio. <end>,<start> Hammond estas la plej granda urbo en la paroĥo Tangipahoa en la usona subŝtato Luiziano kun 0  loĝantoj ( stato : <year>  ) . <end>
http://www.wikidata.org/entity/Q189815,<start> La estas komunumo en Germanio. <end>,<start> Zens ĝis la 0  - a de decembro <year>  estis memstara komunumo en Germanio ; tiam ĝi fariĝis parto de la tiutage novkreita komunumo Bördeland . <end>
http://www.wikidata.org/entity/Q872514,<start> estas komunumo en Germanio. <end>,"<start> Cserénfa [ ĉerEnfa ] estas malgranda vilaĝo en Hungario , en regiono Suda Transdanubio , en departemento Somogy , en subregiono de Kaposvár. <end>"
http://www.wikidata.org/entity/Q769282,<start> estas komunumo en Germanio. <end>,"<start> <year>  Schober estas nebone konata asteroido de la asteroida zono , malkovrita la 0  - an de aŭgusto <year>  de la usona astronomo Edward L. G. Bowell elde la Stacio Anderson Mesa de la observatorio Lowell apud Flagstaff ( Arizono , Usono ) . <end>"
http://www.wikidata.org/entity/Q105376,<start> estas komunumo en Germanio. <end>,<start> Pri la aliaj signifoj de OME rigardu en OME.Ome estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q373995,<start> estas komunumo en Germanio. <end>,"<start> 0  Shuryanka estas malbone konata asteroido de la asteroida zono , malkovrita la 0  - an de septembro <year>  de la ukraina astronomino Ljudmila Georgijevna Karaĉkina elde la Krimea astrofizika observatorio de Nauĉno ( en tiama Sovetunio ; de <year>  en Aŭtonoma Respubliko Krimeo ) . Ĝi estis namita en honoro de Aleksandra Semjonovna Morozova patrino de la malkovrintino . <end>"
http://www.wikidata.org/entity/Q688181,<start> estas komunumo en Germanio. <end>,<start> Pohle estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q18764,<start> estas komunumo en Germanio. <end>,<start> La Azia palm-civeto ( Paradoxurus hermaphroditus ) estas malgranda membro de la familio de Viveredoj apartenanta al Suda kaj Sudorienta Azio . <end>
http://www.wikidata.org/entity/Q548195,<start> estas komunumo en Germanio. <end>,<start> Nieby estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q22393,<start> estas komunumo en Germanio. <end>,<start> Rhinau ( germane kaj alzace Rheinau ) estas urbeto en la departemento Bas-Rhin de Alzaco . <end>
http://www.wikidata.org/entity/Q269174,<start> estas komunumo en Germanio. <end>,<start> Worpswede ( platgermane Worpsweed ) estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q206842,<start> estas komunumo de Italio. <end>,"<start> Pri Sankta Maksimo la Konfesanto , laŭ oficiala biografio datita je la 0  - a jarcento , oni diras jenon : Ĝia aŭtoro ŝajnas havinti certajn informojn nur el la Laterana koncilio de 0  . <end>"
http://www.wikidata.org/entity/Q1772675,<start> estas komunumo en Germanio. <end>,"<start> Vitória do Jari estas municipo de la brazila subŝtato Amapao , kiu taksis 0  enloĝantojn en <year>  . <end>"
http://www.wikidata.org/entity/Q54666,<start> estas komunumo en Germanio. <end>,<start> Scilla estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q769,<start> estas komunumo de Italio. <end>,<start> Grenado ( angle Grenada [ greNEJda ] ) estas insulo kaj suverena ŝtato en la Kariba Maro . <end>
http://www.wikidata.org/entity/Q2170,<start> estas komunumo de Italio. <end>,<start> Biobío estas Regiono de Ĉilio . <end>
http://www.wikidata.org/entity/Q945622,<start> estas komunumo en Germanio. <end>,"<start> Geszteréd [ gestere :d ] estas vilaĝo en Hungario , en regiono de Norda Ebenaĵo , en departemento Szabolcs-Szatmár-Bereg , en subregiono de Nagykálló . <end>"
http://www.wikidata.org/entity/Q167215,<start> estas komunumo en Germanio. <end>,<start> Cernusco Lombardone estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q42835,<start> estas komunumo en Germanio. <end>,<start> Calco estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q557921,<start> estas komunumo en Germanio. <end>,"<start> 0  Takashimizuno estas malgranda malhela asteroido de la asteroida zono , malkovrita la 0  - an de aprilo <year>  de la japanaj astronomoj Yoshikane Mizuno kaj Toshimasa Furuta elde Kani en la gubernio Gifu ( Japanio ) Ĝia nomo honoras la japanan arkitekturiston kaj amatoran astronomon Takashi Mizuno de Taĵimi en gubernio Gifu . <end>"
http://www.wikidata.org/entity/Q69362,<start> estas komunumo de Italio. <end>,"<start> En geometrio , la malgranda riproĉa dudek-dudek-dekduedro estas nekonveksa uniforma pluredro , indeksita kiel U32 . <end>"
http://www.wikidata.org/entity/Q939503,<start> estas komunumo de Italio. <end>,"<start> Léh estas malgranda vilaĝo en Hungario , en regiono Norda Hungario , en departemento Borsod-Abaúj-Zemplén , en subregiono de Szikszó . <end>"
http://www.wikidata.org/entity/Q2294201,<start> estas komunumo en Germanio. <end>,<start> La elpelo de Heliodoro el la Templo estas fresko de la itala renesanca pentristo Rafaelo . <end>
http://www.wikidata.org/entity/Q204397,<start> estas komunumo de Italio. <end>,<start> Afonso de Albuquerque ( naskiĝis en <year>  - mortis la 0  - an de decembro <year>  ) estis portugala ŝipisto kaj esploristo . <end>
http://www.wikidata.org/entity/Q6584,<start> estas komunumo de Italio. <end>,"<start> Spicvino estas alkohola trinkaĵo , kiu estas trinkata antaŭ ĉio dum la periodo tuj antaŭ kristnasko . <end>"
http://www.wikidata.org/entity/Q715778,<start> La estas komunumo en Germanio. <end>,<start> Ovonaskuloj estas subklaso de mamuloj en kiun monotremoj enhavas . <end>
http://www.wikidata.org/entity/Q39066,<start> estas komunumo en Germanio. <end>,<start> Postalesio estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q5359826,<start> estas komunumo de Italio. <end>,"<start> Stacio Kaga-Kasama ( japane : 加賀笠間駅 [ Kaga-Kasama-eki ] , angle : Kaga-Kasama Station ) estas fervoja stacio en Hakusan , Gubernio Iŝikaŭa , Japanio . <end>"
http://www.wikidata.org/entity/Q990743,<start> estas komunumo de Italio. <end>,"<start> Yacuiba estas grandurbo , samtempe limpasejo en Bolivio . <end>"
http://www.wikidata.org/entity/Q2623545,<start> estas komunumo en Germanio. <end>,"<start> 0  Alvin estas malbone konata asteroido de la asteroida zono , malkovrita la 0  - an de julio <year>  en la kadro de la projekto Spacewatch elde la Nacia Observatorio de Kitt Peak , proksime de Tucson ( Arizono , Usono ) . <end>"
http://www.wikidata.org/entity/Q832930,<start> estas komunumo en Germanio. <end>,"<start> La Partido Autonomista Nacional ( PAN , Nacia Aŭtonomisma Partio ) estis politika partio konservatikaj kaj liberala de Argentino , kiu hegemoniis dum la periodo 1874-1916 , kreita la 0  - a de marto de <year>  per la unuigo de la partioj Aŭtonomisma de Adolfo Alsina kaj Nacia de Nicolás Avellaneda . <end>"
http://www.wikidata.org/entity/Q553463,<start> estas komunumo en Germanio. <end>,<start> Kordel estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q383288,<start> estas komunumo de Italio. <end>,"<start> Pleudihen-sur-Rance [ plødijɛ ̃ syʁ ʁɑ ̃ s ] estas franca komunumo , en la departemento Côtes-d'Armor en la regiono Bretonio . <end>"
http://www.wikidata.org/entity/Q847695,<start> La estas komunumo en Germanio. <end>,"<start> La Kaŭna flughaveno – en la litova lingvo Kauno oro uostas – estas flughaveno en la centro de Litovio , 0  kilometrojn norde de la urbocentro de la urbo Kaŭno en la urbeto Karmėlava de la subdistrikta komunumo Kaŭno , kaj 0  kilometrojn norde de la aŭtoŝoseo A1 Klaipėda – Vilnius , kiu pasas la urbon norde de ĝia centro . <end>"
http://www.wikidata.org/entity/Q1111120,<start> estas komunumo en Germanio. <end>,"<start> Kiskutas [ kiŝkutaŝ ] estas malgranda vilaĝo en Hungario , en regiono Okcidenta Transdanubio , en departemento Zala , en subregiono de Zalaegerszeg . <end>"
http://www.wikidata.org/entity/Q188743,<start> estas komunumo en Germanio. <end>,"<start> Lisieux estas urbo de Francio , situanta en la departemento Calvados , en la regiono Normandio.La nomo venas de gaŭla tribo kiu loĝis en la regiono : la Lexovii . <end>"
http://www.wikidata.org/entity/Q701860,<start> estas komunumo en Germanio. <end>,<start> Wormsdorf estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q46335,<start> estas komunumo en Germanio. <end>,"<start> Tajpilo aŭ skribmaŝino estas meĥanika aparato , provizita per klavoj per kiu oni povas meti literojn sur papero . <end>"
http://www.wikidata.org/entity/Q497880,<start> estas komunumo de Italio. <end>,<start> La kantono Hampton estas unu el la 0  kantonoj de la usona ŝtato Suda Karolino . <end>
http://www.wikidata.org/entity/Q2072389,<start> La estas komunumo en Germanio. <end>,<start> Ernest Ellis CLARK ( Naskiĝis en <year>  ? <end>
http://www.wikidata.org/entity/Q941460,<start> estas komunumo en Germanio. <end>,"<start> Velem estas malgranda vilaĝo en Hungario en regiono Okcidenta Transdanubio , en departemento Vas ( Hungario ) , en subregiono de Kőszeg . <end>"
http://www.wikidata.org/entity/Q1087772,<start> estas komunumo en Germanio. <end>,<start> La Beringa emberizo ( Plectrophenax hyperboreus ) estas paserina birdo de la familio de Emberizedoj . <end>
http://www.wikidata.org/entity/Q1172952,<start> estas komunumo en Germanio. <end>,<start> Reginaldus Libert ( Reginald aŭ Liebert ) ( fl . <end>
http://www.wikidata.org/entity/Q53840,<start> estas komunumo de Italio. <end>,<start> Bisignano estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q334308,<start> La estas komunumo de Italio. <end>,"<start> Sejo de Joseon ( 세조 世祖 , 0  - a de septembro <year>  - 0  - a de septembro <year>  ) ankaŭ konata kiel Reĝo Sejo estis la 0  - a reganto ( 1455-1468 ) de la korea Joseon-Dinastio . <end>"
http://www.wikidata.org/entity/Q776309,<start> estas komunumo en Germanio. <end>,"<start> La Ruĝecgorĝa perdriko ( Arborophila rufogularis ) estas mezgranda birdo de la familio de Fazanedoj de la ordo de Kokoformaj kaj subfamilio de Perdrikenoj . Ĝi troviĝas en Bangladeŝo , Butano , Ĉinio , norda Barato , Laos , Birmo , Nepalo , Tajlando kaj Vjetnamio . <end>"
http://www.wikidata.org/entity/Q380519,<start> estas komunumo de Italio. <end>,"<start> Star Trek : Enterprise estis usona televida serio el la scienc-fikcia universo de la filmaro Star Trek , kiu produktiĝis inter la jaroj <year>  kaj <year>  . <end>"
http://www.wikidata.org/entity/Q1112,<start> estas komunumo en Germanio. <end>,<start> Bario estas venena kemia elemento en la perioda tabelo kiu havas la simbolon Ba kaj la atomnumeron 0  . <end>
http://www.wikidata.org/entity/Q18553,<start> estas komunumo de Italio. <end>,"<start> Axelle Lemaire , naskiĝinta la 0  - an de oktobro <year>  en Otavo , estas franca-kanada politikistino , membro de la Socialista Partio . <end>"
http://www.wikidata.org/entity/Q105039,<start> estas komunumo en Germanio. <end>,<start> Lonato estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q33944,<start> estas komunumo en Germanio. <end>,"<start> Anta Gorda estas municipo en la brazila subŝtato Suda Rio-Grando , kiu havis 0  loĝantojn en <year>  . <end>"
http://www.wikidata.org/entity/Q175759,<start> La estas komunumo en Germanio. <end>,"<start> Patti Page , naskiĝis kiel Clara Ann Fowler ( Claremore ( Oklahomo ) , 0  - an de novembro <year>  – Encinitas ( Kalifornio ) , 0  - an de januaro <year>  ) , estis usona kantistino . <end>"
http://www.wikidata.org/entity/Q260586,<start> estas komunumo en Germanio. <end>,<start> Ludwig-Musser estas produktanto de frapinstrumentaroj kaj perkutinstrumentoj . <end>
http://www.wikidata.org/entity/Q133050,<start> estas komunumo de Italio. <end>,"<start> Susan SARANDON , origine : Susan Abigail TOMALIN ( naskiĝis la 0  - an de oktobro , <year>  en Novjorko ) estas usona aktorino . <end>"
http://www.wikidata.org/entity/Q318829,<start> estas komunumo de Italio. <end>,"<start> Henri Dutilleux ( naskiĝis la 0  - an de januaro <year>  , mortis la 0  - an de majo <year>  ) estis franca komponisto kiu verkis ĉefe dum la dua duono de la 0  - a jarcento . <end>"
http://www.wikidata.org/entity/Q410980,<start> estas komunumo en Germanio. <end>,<start> Aitrach [ AJtraĥ ] estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q1098694,<start> estas komunumo en Germanio. <end>,"<start> Fuentes de León estas municipo de Hispanio , en la provinco de Badajoz , regiono de Ekstremaduro.La loĝantoj nomiĝas fonteños . <end>"
http://www.wikidata.org/entity/Q1095701,<start> estas komunumo en Germanio. <end>,"<start> Gemer , hungare Sajógömör estas vilaĝo en Slovakio , en Regiono Banská Bystrica , en Distrikto Revúca . <end>"
http://www.wikidata.org/entity/Q10570,<start> estas komunumo en Germanio. <end>,"<start> Taŭro ( latine Taurus , virbovo ) estas konstelacio de la tera ĉielo de la zodiako . <end>"
http://www.wikidata.org/entity/Q40907,<start> estas komunumo en Germanio. <end>,<start> Casei Gerola estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q83114,<start> estas komunumo en Germanio. <end>,<start> São Gonçalo estas municipo de la brazila ŝtato Rio-de-Ĵanejro . <end>
http://www.wikidata.org/entity/Q181296,<start> estas komunumo en Germanio. <end>,"<start> En algebro , komuta grupo ( aŭ abela grupo ) estas grupo ( G , • ) tia ke a • b = b • a por ĉiuj a kaj b en G. La operacio • de la grupo do estas komuta . <end>"
http://www.wikidata.org/entity/Q378192,<start> estas komunumo en Germanio. <end>,"<start> La Kariba arbanaso , Dendrocygna arborea , estas membro de la grupo de arbanasoj kiu reproduktiĝas en Karibio . <end>"
http://www.wikidata.org/entity/Q1113311,<start> estas komunumo en Germanio. <end>,"<start> Peŝavaro estas milionurbo kaj la ĉefurbo de la provinco Ĥajber-Paŝtulando en Pakistano , kaj administra centro de la Tribaj areoj de la Federacia Administrado , kvankam ne de tiu teritorio . <end>"
http://www.wikidata.org/entity/Q1801161,<start> estas komunumo de Italio. <end>,"<start> São Bento do Tocantins estas municipo en la brazila subŝtato Tokantinso , kiu havis 0  loĝantojn en <year>  . <end>"
http://www.wikidata.org/entity/Q216859,<start> estas komunumo en Germanio. <end>,<start> Camporgiano estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q671657,<start> estas komunumo de Italio. <end>,<start> La Orbeka pigo ( Urocissa flavirostris ) estas specio de birdo de la familio de korvoj kaj pigoj aŭ Korvedoj . <end>
http://www.wikidata.org/entity/Q1021844,<start> La estas komunumo en Germanio. <end>,"<start> Kunmadaras ( kunmadaraŝ ) estas grandvilaĝo en Hungario , en regiono Norda Ebenaĵo , en departemento Jász-Nagykun-Szolnok , en subregiono Karcag . <end>"
http://www.wikidata.org/entity/Q23484,<start> estas komunumo de Italio. <end>,"<start> En la jaro 0  post Kristo okazis , interalie : <end>"
http://www.wikidata.org/entity/Q1187014,<start> estas komunumo de Italio. <end>,"<start> Matiašovce ( hungare Szepesmátyásfalva [ sepeŝmAtjAŝfalva ] , germane Matzhaus ) estas vilaĝo kaj municipo en Slovakio . <end>"
http://www.wikidata.org/entity/Q169207,<start> estas komunumo en Germanio. <end>,<start> Diskriminacio estas malavantaĝigo sen sufiĉa pravigo . <end>
http://www.wikidata.org/entity/Q878205,<start> estas komunumo en Germanio. <end>,<start> Schrammsteine tiel nomiĝas unu el la plej sovaĝaj rokoregionoj en Elba Grejsmontaro . <end>
http://www.wikidata.org/entity/Q52881,<start> estas komunumo en Germanio. <end>,<start> Saint-Philibert estas franca komunumo kiu situas en la Departemento Kostodorio ( Département de la Côte-d'Or ) en la regiono Burgonjo ( Région Bourgogne ) <end>
http://www.wikidata.org/entity/Q1186898,<start> La estas komunumo de Italio. <end>,<start> Plavnica ( hungare Palonca germane Plausch [ plaŭŝ ] ) estas vilaĝo kaj municipo en Slovakio . <end>
http://www.wikidata.org/entity/Q970738,<start> estas komunumo de Italio. <end>,"<start> Villa del Río estas urbeto kaj municipo de la Aŭtonoma Komunumo Andaluzio , en la provinco Córdoba , sude de Hispanio.La areo de la municipo estas 0  km2 kie loĝas 0  geloĝantoj , do loĝdenso estas 0  loĝ . / km2.Villa del Río situas je 0  km de la provinca ĉefurbo Córdoba . <end>"
http://www.wikidata.org/entity/Q1068189,<start> estas komunumo de Italio. <end>,"<start> La Hematopo de insulo Chatham , Haematopus chathamensis , estas birda specio de familio de Hematopedoj en la ordo de Ĥaradrioformaj . <end>"
http://www.wikidata.org/entity/Q1089859,<start> La estas komunumo en Germanio. <end>,"<start> Nagyalásony [ nadjalAŝonj ] estas malgranda vilaĝo en Hungario , en regiono Meza Transdanubio , en Veszprém ( departemento ) , en subregiono de Ajka . <end>"
http://www.wikidata.org/entity/Q559595,<start> La estas komunumo de Italio. <end>,<start> Westoverledingen estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q199482,<start> estas komunumo en Germanio. <end>,<start> Ahmedo la 0  - a ( n. <end>
http://www.wikidata.org/entity/Q3772302,<start> estas komunumo en Germanio. <end>,"<start> La Palaco Vivero estas palaco kiu troviĝas en la urbo Valadolido , antaŭ la Monaĥinejo de la Reĝaj Piednudulinoj . <end>"
http://www.wikidata.org/entity/Q507090,<start> estas komunumo de Italio. <end>,<start> Langensendelbach estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q660645,<start> estas komunumo en Germanio. <end>,"<start> András VONZA [ andrAŝ ] , laŭ hungarlingve kutima sinsekvo Vonza András estas hungara politikisto , ministro , parlamentano , bestkuracisto . András Vonza [ 0  ] naskiĝis la 0  - an de julio <year>  en Nagykálló . <end>"
http://www.wikidata.org/entity/Q930102,<start> estas komunumo en Germanio. <end>,<start> Tăuții-Măgherăuș [ taŭci-magereŭŝ ] ( hungare : Miszmogyorós [ mismodjoro : ŝ ] ) estas urbo en Rumanio okcidente de Baia Mare . <end>
http://www.wikidata.org/entity/Q73807,<start> estas komunumo en Germanio. <end>,<start> Fiordimonte estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q214002,<start> estas komunumo en Germanio. <end>,"<start> S / <year>  J 0  estas la maldaŭra nomo de neregula sateliteto de Jupitero , kiu havas retrogradan orbiton . <end>"
http://www.wikidata.org/entity/Q6507,<start> estas komunumo en Germanio. <end>,<start> Finnegans Wake estas novelo de la irlanda verkisto James Joyce kiu estas grava pro sia eksperimentema stilo kaj la rezulta reputacio kiel unu el plej malfacilaj fikciaj verkoj en la angla lingvo . <end>
http://www.wikidata.org/entity/Q1069828,<start> estas komunumo en Germanio. <end>,<start> Nothocercus estas genro de birdoj de la familio de Tinamedoj . <end>
http://www.wikidata.org/entity/Q539839,<start> estas komunumo en Germanio. <end>,<start> Klettgau estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q275234,<start> La estas komunumo en Germanio. <end>,"<start> 0  Dix estas malbone konata asteroido de la asteroida zono , malkovrita la 0  - an de aprilo <year>  de la germana astronomo Freimut Börngen elde la Observatorio Karl Schwarzschild , en Tautenburg ( Germanio ) . Ĝi estis nomita en memoro de la germana pentristo Wilhelm Heinrich Otto Dix ( <year>  – <year>  ) . <end>"
http://www.wikidata.org/entity/Q5694,<start> estas komunumo de Italio. <end>,<start> Kainuu estas provinco en norda Finnlando . <end>
http://www.wikidata.org/entity/Q676899,<start> estas komunumo en Germanio. <end>,<start> La itala nacia teamo de futbalo estas konsiderata unu el la plej fortaj en la mondo . <end>
http://www.wikidata.org/entity/Q999607,<start> estas komunumo de Italio. <end>,<start> Sędziszów estas urbo en Sanktakrucio en Pollando . <end>
http://www.wikidata.org/entity/Q72644,<start> estas komunumo en Germanio. <end>,<start> Serrara Fontana ( Serrara - Fontana ) estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q161215,<start> estas komunumo en Germanio. <end>,"<start> Meklenburgo-Strelitz estas historia germana ŝtato . De <year>  ĝis <year>  la teritorio estis duklando , de <year>  ĝis <year>  grandduklando . <end>"
http://www.wikidata.org/entity/Q1564366,<start> estas komunumo en Germanio. <end>,"<start> La vojaĝo de la Beagle aŭ vojaĝo de la HMS Beagle estis fakte la dua esplorvojaĝo de tiu ŝipo , de la 0  - a de decembro <year>  ĝis la 0  - a de oktobro <year>  . <end>"
http://www.wikidata.org/entity/Q1795935,<start> estas komunumo de Italio. <end>,"<start> Pariconha estas municipo de la brazila subŝtato Alagoaso , kiu taksis 0  enloĝantojn en <year>  . <end>"
http://www.wikidata.org/entity/Q402531,<start> La estas komunumo de Italio. <end>,<start> La Nigrakoluma barbulo ( Lybius torquatus ) estas birdospecio de la grupo de Afrikaj barbuloj . <end>
http://www.wikidata.org/entity/Q6494,<start> estas komunumo en Germanio. <end>,"<start> Saleĥardo ( ruse Салехард ) estas urbo en Jamalo-Nenecija aŭtonoma distrikto en Rusio , norda Siberio , kun ĉ . <end>"
http://www.wikidata.org/entity/Q385378,<start> estas komunumo de Italio. <end>,"<start> Konstruado estas agado , kiu produktas daŭrajn artefaritajn ejojn , firme ligitajn kun la grundo , kiuj ebligas restadi tie ŝirmita kontraŭ maloportunaj influoj el la ĉirkaŭaĵo ( domojn ) kaj ĉiajn substrukturaĵojn , sumatajn per la nocio konstruaĵo. Oni ĝenerale disdividas la konstruadon je surtera konstruado kaj subter ( nivel ) a konstruado . <end>"
http://www.wikidata.org/entity/Q4191,<start> estas komunumo en Germanio. <end>,"<start> Rimarko , ne konfuzu kun la planto Luzerno ( Medicago sativa ) . Lucerno ( germane Luzern [ lu'cern ] , france Lucerne [ lü'sern ] , itale Lucerna [ lu'ĉerna ] ) estas la historia ĉefurbo de la samnoma Kantono Lucerno . <end>"
http://www.wikidata.org/entity/Q701275,<start> estas komunumo en Germanio. <end>,<start> Glindenberg estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q1643806,<start> estas komunumo en Germanio. <end>,"<start> Mata de Alcántara estas municipo de Hispanio , en la provinco de Cáceres , regiono de Ekstremaduro . <end>"
http://www.wikidata.org/entity/Q511989,<start> estas komunumo de Italio. <end>,<start> Wiesmoor estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q4170763,<start> estas komunumo en Germanio. <end>,"<start> Ravindra PRABHAT ( naskiĝis la 0  - an de aprilo <year>  ) estas hinda poeto , erudiciulo , ĵurnalisto , romanisto kaj verkisto de mallongaj rakontoj de Barato . <end>"
http://www.wikidata.org/entity/Q215244,<start> estas komunumo en Germanio. <end>,"<start> Diksmuide ( nederlande : [ DIKSmejde ] ) estas municipo en Belgio , unu el la 0  municipoj , kiuj ricevis la honortitolon "" urbo "" . <end>"
http://www.wikidata.org/entity/Q518955,<start> estas komunumo en Germanio. <end>,<start> Allmannsweiler estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q5054959,<start> estas komunumo en Germanio. <end>,<start> Turulung ( hungare : Túrterebes [ tUrterebeŝ ] ) estas komunumo en Rumanio okcidente de Negrești-Oaș . <end>
http://www.wikidata.org/entity/Q157191,<start> estas komunumo en Germanio. <end>,"<start> Marcel Marceau ( [ marsEl marsO ] naskita Marcel Mangel ) , alinomita la mimo Marceau , naskita je la 0  - a de marto <year>  en Strasburgo kaj mortinta je 0  - a de septembro <year>  en Cahors , estis franca aktoro kaj mimo . <end>"
http://www.wikidata.org/entity/Q547576,<start> estas komunumo en Germanio. <end>,<start> Niederrieden estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q727170,<start> estas komunumo en Germanio. <end>,"<start> Enric Prat de la Riba i Sarrà ( català ˈpɾad də ɫə ˈriβə ) ( naskiĝis la 0  - an de novembro <year>  ( nun 1870-11- 0  ) en Castellterçol , mortis la 0  - an de aŭgusto <year>  en Castellterçol , Katalunio ] ) estis kataluna politikisto , juristo kaj verkisto . <end>"
http://www.wikidata.org/entity/Q192881,<start> estas komunumo de Italio. <end>,<start> Tragikomedio estas vorto kreita de Plaŭto por klasifiki sian verkon Amfitriono . <end>
http://www.wikidata.org/entity/Q385258,<start> estas komunumo de Italio. <end>,"<start> Svisa Popolpartio ( germane Schweizerische Volkspartei ( SVP ) , france Union démocratique du centre ( UDC ) , itale Unione Democratica del Centro ( UDC ) kaj romanĉe Partida populara Svizra ( PPS ) ) estas dekstremo burĝkonservema politika partio de Svislando . <end>"
http://www.wikidata.org/entity/Q682271,<start> estas komunumo en Germanio. <end>,"<start> Esneux ( france : [ esNEŬ ] , valone Esneu ) estas municipo en Belgio . <end>"
